,total_enrollment,total_price,year,for_profit,private,public,net_cost_0_to_30,net_cost_30_to_48,net_cost_48_to_75,net_cost_75_to_110,net_cost_over_110,state_code,off_campus,on_campus,two_year,four_year,room_and_board,in_state_tuition,in_state_total,out_of_state_tuition,out_of_state_total,asian_enrollment,white_enrollment,black_enrollment,american_indian_alaska_native_enrollment,hispanic_enrollment
941,3876.0,13312,2018,0.0,0.0,1.0,6269.1001590000005,6523.065183,6706.925278,9103.058824,0.0,11,1.0,0.0,1.0,0.0,0.0,2356,2356,8116,8116,58.0,3265.0,198.0,70.0,185.0
942,3876.0,13298,2017,0.0,0.0,1.0,6262.507055,6516.204988,6699.871721,9093.485294,0.0,11,1.0,0.0,1.0,0.0,0.0,2356,2356,8116,8116,58.0,3265.0,198.0,70.0,185.0
943,7957.0,45982,2017,0.0,1.0,0.0,27491.32642,29024.47272,32338.54654,34328.02326,35875.62347,4,0.0,1.0,0.0,1.0,12160.0,33478,45638,33478,45638,398.0,3250.0,665.0,57.0,2524.0
944,7957.0,47694,2018,0.0,1.0,0.0,28514.88239,30105.11074,33542.57403,35606.12286,37211.34326,4,0.0,1.0,0.0,1.0,12160.0,33478,45638,33478,45638,398.0,3250.0,665.0,57.0,2524.0
945,7957.0,49690,2016,0.0,1.0,0.0,26628.0,28113.0,31323.0,33250.0,34749.0,4,1.0,0.0,0.0,1.0,12160.0,33478,45638,33478,45638,398.0,3250.0,665.0,57.0,2524.0
946,7957.0,51644,2017,0.0,1.0,0.0,27491.32642,29024.47272,32338.54654,34328.02326,35875.62347,4,1.0,0.0,0.0,1.0,12160.0,33478,45638,33478,45638,398.0,3250.0,665.0,57.0,2524.0
947,7957.0,53418,2018,0.0,1.0,0.0,28514.88239,30105.11074,33542.57403,35606.12286,37211.34326,4,1.0,0.0,0.0,1.0,12160.0,33478,45638,33478,45638,398.0,3250.0,665.0,57.0,2524.0
948,7957.0,44538,2016,0.0,1.0,0.0,26628.0,28113.0,31323.0,33250.0,34749.0,4,0.0,1.0,0.0,1.0,12160.0,33478,45638,33478,45638,398.0,3250.0,665.0,57.0,2524.0
949,20.0,21284,2017,0.0,1.0,0.0,22944.34554,0.0,0.0,0.0,0.0,4,0.0,1.0,0.0,1.0,4950.0,9570,14520,9570,14520,0.0,10.0,2.0,1.0,6.0
950,20.0,21611,2018,0.0,1.0,0.0,23296.85451,0.0,0.0,0.0,0.0,4,0.0,1.0,0.0,1.0,4950.0,9570,14520,9570,14520,0.0,10.0,2.0,1.0,6.0
951,20.0,26409,2017,0.0,1.0,0.0,22944.34554,0.0,0.0,0.0,0.0,4,1.0,0.0,0.0,1.0,4950.0,9570,14520,9570,14520,0.0,10.0,2.0,1.0,6.0
952,20.0,26946,2018,0.0,1.0,0.0,23296.85451,0.0,0.0,0.0,0.0,4,1.0,0.0,0.0,1.0,4950.0,9570,14520,9570,14520,0.0,10.0,2.0,1.0,6.0
953,1998.0,61796,2016,0.0,1.0,0.0,26122.0,27949.0,32258.0,34442.0,38719.0,4,1.0,0.0,0.0,1.0,10136.0,49138,59274,49138,59274,285.0,620.0,83.0,11.0,252.0
954,1998.0,62636,2016,0.0,1.0,0.0,26122.0,27949.0,32258.0,34442.0,38719.0,4,0.0,1.0,0.0,1.0,10136.0,49138,59274,49138,59274,285.0,620.0,83.0,11.0,252.0
955,1998.0,64906,2017,0.0,1.0,0.0,27068.69104,28961.9036,33427.06667,35690.21732,40122.22067,4,0.0,1.0,0.0,1.0,10136.0,49138,59274,49138,59274,285.0,620.0,83.0,11.0,252.0
956,1998.0,67074,2018,0.0,1.0,0.0,27972.84354,29929.29347,34543.602589999995,36882.34734,41462.38914,4,0.0,1.0,0.0,1.0,10136.0,49138,59274,49138,59274,285.0,620.0,83.0,11.0,252.0
957,1998.0,66064,2018,0.0,1.0,0.0,27972.84354,29929.29347,34543.602589999995,36882.34734,41462.38914,4,1.0,0.0,0.0,1.0,10136.0,49138,59274,49138,59274,285.0,620.0,83.0,11.0,252.0
958,1998.0,63986,2017,0.0,1.0,0.0,27068.69104,28961.9036,33427.06667,35690.21732,40122.22067,4,1.0,0.0,0.0,1.0,10136.0,49138,59274,49138,59274,285.0,620.0,83.0,11.0,252.0
959,2209.0,72084,2018,0.0,1.0,0.0,943.5022015,11040.27118,11727.92668,24913.20802,44885.44398,4,0.0,1.0,0.0,1.0,15525.0,52362,67887,52362,67887,580.0,743.0,27.0,4.0,173.0
960,2209.0,68901,2017,0.0,1.0,0.0,901.8401474,10552.76795,11210.05877,23813.12005,42903.44564,4,0.0,1.0,0.0,1.0,15525.0,52362,67887,52362,67887,580.0,743.0,27.0,4.0,173.0
961,2209.0,66774,2016,0.0,1.0,0.0,874.0,10227.0,10864.0,23078.0,41579.0,4,0.0,1.0,0.0,1.0,15525.0,52362,67887,52362,67887,580.0,743.0,27.0,4.0,173.0
962,2209.0,71712,2018,0.0,1.0,0.0,943.5022015,11040.27118,11727.92668,24913.20802,44885.44398,4,1.0,0.0,0.0,1.0,15525.0,52362,67887,52362,67887,580.0,743.0,27.0,4.0,173.0
963,2209.0,68772,2017,0.0,1.0,0.0,901.8401474,10552.76795,11210.05877,23813.12005,42903.44564,4,1.0,0.0,0.0,1.0,15525.0,52362,67887,52362,67887,580.0,743.0,27.0,4.0,173.0
964,2209.0,65550,2016,0.0,1.0,0.0,874.0,10227.0,10864.0,23078.0,41579.0,4,1.0,0.0,0.0,1.0,15525.0,52362,67887,52362,67887,580.0,743.0,27.0,4.0,173.0
965,1471.0,68993,2017,0.0,1.0,0.0,38847.35873,45846.947960000005,46790.96811,45198.32143,54857.48602999999,4,0.0,1.0,0.0,1.0,12069.0,49276,61345,49276,61345,172.0,589.0,93.0,8.0,178.0
966,1471.0,71436,2016,0.0,1.0,0.0,37612.0,44389.0,45303.0,43761.0,53113.0,4,1.0,0.0,0.0,1.0,12069.0,49276,61345,49276,61345,172.0,589.0,93.0,8.0,178.0
967,1471.0,66799,2016,0.0,1.0,0.0,37612.0,44389.0,45303.0,43761.0,53113.0,4,0.0,1.0,0.0,1.0,12069.0,49276,61345,49276,61345,172.0,589.0,93.0,8.0,178.0
968,1471.0,75066,2018,0.0,1.0,0.0,40053.43823,47270.3411,48243.66989,46601.57689,56560.62598,4,1.0,0.0,0.0,1.0,12069.0,49276,61345,49276,61345,172.0,589.0,93.0,8.0,178.0
969,1471.0,73236,2017,0.0,1.0,0.0,38847.35873,45846.947960000005,46790.96811,45198.32143,54857.48602999999,4,1.0,0.0,0.0,1.0,12069.0,49276,61345,49276,61345,172.0,589.0,93.0,8.0,178.0
970,1471.0,71135,2018,0.0,1.0,0.0,40053.43823,47270.3411,48243.66989,46601.57689,56560.62598,4,0.0,1.0,0.0,1.0,12069.0,49276,61345,49276,61345,172.0,589.0,93.0,8.0,178.0
971,4160.0,62736,2018,0.0,1.0,0.0,19486.35309,17125.01554,24829.1452,31224.96622,35672.15194,4,1.0,0.0,0.0,1.0,13779.0,42693,56472,42693,56472,238.0,1945.0,151.0,35.0,975.0
972,4160.0,59877,2017,0.0,1.0,0.0,18941.6121,16646.28574,24135.04647,30352.07232,34674.93696,4,0.0,1.0,0.0,1.0,13779.0,42693,56472,42693,56472,238.0,1945.0,151.0,35.0,975.0
973,4160.0,61599,2018,0.0,1.0,0.0,19486.35309,17125.01554,24829.1452,31224.96622,35672.15194,4,0.0,1.0,0.0,1.0,13779.0,42693,56472,42693,56472,238.0,1945.0,151.0,35.0,975.0
974,4160.0,60849,2017,0.0,1.0,0.0,18941.6121,16646.28574,24135.04647,30352.07232,34674.93696,4,1.0,0.0,0.0,1.0,13779.0,42693,56472,42693,56472,238.0,1945.0,151.0,35.0,975.0
975,4160.0,57912,2016,0.0,1.0,0.0,18320.0,16100.0,23343.0,29356.0,33537.0,4,0.0,1.0,0.0,1.0,13779.0,42693,56472,42693,56472,238.0,1945.0,151.0,35.0,975.0
976,4160.0,58334,2016,0.0,1.0,0.0,18320.0,16100.0,23343.0,29356.0,33537.0,4,1.0,0.0,0.0,1.0,13779.0,42693,56472,42693,56472,238.0,1945.0,151.0,35.0,975.0
977,324.0,26001,2018,0.0,1.0,0.0,10142.62462,10244.29445,12012.92587,0.0,15926.15527,4,1.0,0.0,0.0,1.0,0.0,12180,12180,12180,12180,15.0,275.0,17.0,1.0,8.0
978,324.0,26001,2017,0.0,1.0,0.0,10142.62462,10244.29445,12012.92587,0.0,15926.15527,4,1.0,0.0,0.0,1.0,0.0,12180,12180,12180,12180,15.0,275.0,17.0,1.0,8.0
979,592.0,24645,2017,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1.0,0.0,0.0,1.0,0.0,10410,10410,10410,10410,6.0,9.0,5.0,0.0,0.0
980,3993.0,45270,2016,0.0,1.0,0.0,19824.0,20509.0,22057.0,25658.0,29999.0,7,0.0,1.0,0.0,1.0,10200.0,34600,44800,34600,44800,173.0,2978.0,94.0,16.0,129.0
981,3993.0,48900,2018,0.0,1.0,0.0,21413.59841,22153.52551,23825.65275,27715.40093,32404.48641,7,1.0,0.0,0.0,1.0,10200.0,34600,44800,34600,44800,173.0,2978.0,94.0,16.0,129.0
982,3993.0,46790,2017,0.0,1.0,0.0,20489.61696,21197.61674,22797.59289,26519.50121,31006.25602,7,0.0,1.0,0.0,1.0,10200.0,34600,44800,34600,44800,173.0,2978.0,94.0,16.0,129.0
983,3993.0,45270,2016,0.0,1.0,0.0,19824.0,20509.0,22057.0,25658.0,29999.0,7,1.0,0.0,0.0,1.0,10200.0,34600,44800,34600,44800,173.0,2978.0,94.0,16.0,129.0
984,3993.0,48900,2018,0.0,1.0,0.0,21413.59841,22153.52551,23825.65275,27715.40093,32404.48641,7,0.0,1.0,0.0,1.0,10200.0,34600,44800,34600,44800,173.0,2978.0,94.0,16.0,129.0
985,3993.0,46790,2017,0.0,1.0,0.0,20489.61696,21197.61674,22797.59289,26519.50121,31006.25602,7,1.0,0.0,0.0,1.0,10200.0,34600,44800,34600,44800,173.0,2978.0,94.0,16.0,129.0
986,2841.0,27140,2017,0.0,1.0,0.0,0.0,0.0,22829.96096,0.0,27140.0,23,1.0,0.0,0.0,1.0,0.0,13040,13040,13040,13040,78.0,880.0,804.0,3.0,626.0
987,2841.0,30088,2018,0.0,1.0,0.0,0.0,0.0,25309.79607,0.0,30088.0,23,1.0,0.0,0.0,1.0,0.0,13040,13040,13040,13040,78.0,880.0,804.0,3.0,626.0
988,12051.0,15476,2016,0.0,0.0,1.0,3859.0,4243.0,6602.0,8572.0,9186.0,29,1.0,0.0,1.0,0.0,0.0,4320,4320,4440,4440,598.0,6054.0,2557.0,152.0,1772.0
989,12051.0,16076,2017,0.0,0.0,1.0,4008.612303,4407.499871,6857.957612,8904.333935999999,9542.138537,29,1.0,0.0,1.0,0.0,0.0,4320,4320,4440,4440,598.0,6054.0,2557.0,152.0,1772.0
990,12051.0,16076,2018,0.0,0.0,1.0,4008.612303,4407.499871,6857.957612,8904.333935999999,9542.138537,29,1.0,0.0,1.0,0.0,0.0,4320,4320,4440,4440,598.0,6054.0,2557.0,152.0,1772.0
991,5537.0,15331,2016,0.0,0.0,1.0,7036.0,7122.0,11752.0,13193.0,13193.0,42,0.0,1.0,0.0,1.0,5452.0,6450,11902,15870,21322,93.0,2799.0,861.0,296.0,644.0
992,5537.0,15891,2017,0.0,0.0,1.0,7293.006066,7382.147414,12181.2688,13674.90464,13674.90464,42,0.0,1.0,0.0,1.0,5452.0,6450,11902,15870,21322,93.0,2799.0,861.0,296.0,644.0
993,5537.0,16162,2018,0.0,0.0,1.0,7417.378645000001,7508.04018,12389.00424,13908.11206,13908.11206,42,0.0,1.0,0.0,1.0,5452.0,6450,11902,15870,21322,93.0,2799.0,861.0,296.0,644.0
994,5537.0,20100,2018,0.0,0.0,1.0,7417.378645000001,7508.04018,12389.00424,13908.11206,13908.11206,42,1.0,0.0,0.0,1.0,5452.0,6450,11902,15870,21322,93.0,2799.0,861.0,296.0,644.0
995,5537.0,19830,2017,0.0,0.0,1.0,7293.006066,7382.147414,12181.2688,13674.90464,13674.90464,42,1.0,0.0,0.0,1.0,5452.0,6450,11902,15870,21322,93.0,2799.0,861.0,296.0,644.0
996,5537.0,19620,2016,0.0,0.0,1.0,7036.0,7122.0,11752.0,13193.0,13193.0,42,1.0,0.0,0.0,1.0,5452.0,6450,11902,15870,21322,93.0,2799.0,861.0,296.0,644.0
997,6101.0,47940,2017,0.0,1.0,0.0,22424.68132,22566.1978,23419.42857,26886.06593,27678.35165,11,0.0,1.0,0.0,1.0,11430.0,32500,43930,32500,43930,193.0,3752.0,946.0,40.0,343.0
998,6101.0,46410,2016,0.0,1.0,0.0,21709.0,21846.0,22672.0,26028.0,26795.0,11,0.0,1.0,0.0,1.0,11430.0,32500,43930,32500,43930,193.0,3752.0,946.0,40.0,343.0
999,6101.0,46410,2016,0.0,1.0,0.0,21709.0,21846.0,22672.0,26028.0,26795.0,11,1.0,0.0,0.0,1.0,11430.0,32500,43930,32500,43930,193.0,3752.0,946.0,40.0,343.0
1000,6101.0,49640,2018,0.0,1.0,0.0,23219.88278,23366.41758,24249.90476,27839.472530000003,28659.85348,11,1.0,0.0,0.0,1.0,11430.0,32500,43930,32500,43930,193.0,3752.0,946.0,40.0,343.0
1001,6101.0,47940,2017,0.0,1.0,0.0,22424.68132,22566.1978,23419.42857,26886.06593,27678.35165,11,1.0,0.0,0.0,1.0,11430.0,32500,43930,32500,43930,193.0,3752.0,946.0,40.0,343.0
1002,6101.0,49640,2018,0.0,1.0,0.0,23219.88278,23366.41758,24249.90476,27839.472530000003,28659.85348,11,0.0,1.0,0.0,1.0,11430.0,32500,43930,32500,43930,193.0,3752.0,946.0,40.0,343.0
1003,3427.0,38272,2016,0.0,1.0,0.0,16869.0,18867.0,20678.0,21548.0,21601.0,28,0.0,1.0,0.0,1.0,8000.0,25400,33400,25400,33400,17.0,2648.0,375.0,6.0,56.0
1004,3427.0,40136,2018,0.0,1.0,0.0,17448.16665,19514.76437,21387.94179,22287.81166,22342.63132,28,1.0,0.0,0.0,1.0,8000.0,25400,33400,25400,33400,17.0,2648.0,375.0,6.0,56.0
1005,3427.0,38196,2017,0.0,1.0,0.0,17694.99566,19790.82833,21690.50449,22603.10431,22658.69947,28,1.0,0.0,0.0,1.0,8000.0,25400,33400,25400,33400,17.0,2648.0,375.0,6.0,56.0
1006,3427.0,40146,2017,0.0,1.0,0.0,17694.99566,19790.82833,21690.50449,22603.10431,22658.69947,28,0.0,1.0,0.0,1.0,8000.0,25400,33400,25400,33400,17.0,2648.0,375.0,6.0,56.0
1007,3427.0,39586,2018,0.0,1.0,0.0,17448.16665,19514.76437,21387.94179,22287.81166,22342.63132,28,0.0,1.0,0.0,1.0,8000.0,25400,33400,25400,33400,17.0,2648.0,375.0,6.0,56.0
1008,3427.0,35446,2016,0.0,1.0,0.0,16869.0,18867.0,20678.0,21548.0,21601.0,28,1.0,0.0,0.0,1.0,8000.0,25400,33400,25400,33400,17.0,2648.0,375.0,6.0,56.0
1009,6498.0,19801,2017,0.0,0.0,1.0,2243.813091,2572.078342,5232.227849,7173.796715,0.0,4,1.0,0.0,1.0,0.0,0.0,1440,1440,8670,8670,726.0,1641.0,232.0,14.0,3302.0
1010,6498.0,24734,2018,0.0,0.0,1.0,2802.811625,3212.857215,6535.726662,8960.996309999999,0.0,4,1.0,0.0,1.0,0.0,0.0,1440,1440,8670,8670,726.0,1641.0,232.0,14.0,3302.0
1011,4181.0,45924,2016,0.0,1.0,0.0,15209.0,16333.0,20409.0,24000.0,24828.0,6,1.0,0.0,0.0,1.0,11300.0,28488,39788,28488,39788,73.0,3093.0,280.0,13.0,184.0
1012,4181.0,42288,2018,0.0,1.0,0.0,12624.31186,13557.29408,16940.59969,19921.32847,20608.6143,6,0.0,1.0,0.0,1.0,11300.0,28488,39788,28488,39788,73.0,3093.0,280.0,13.0,184.0
1013,4181.0,52172,2017,0.0,1.0,0.0,15574.99996,16726.04868,20900.13638,24577.5527,25425.47827,6,0.0,1.0,0.0,1.0,11300.0,28488,39788,28488,39788,73.0,3093.0,280.0,13.0,184.0
1014,4181.0,50946,2016,0.0,1.0,0.0,15209.0,16333.0,20409.0,24000.0,24828.0,6,0.0,1.0,0.0,1.0,11300.0,28488,39788,28488,39788,73.0,3093.0,280.0,13.0,184.0
1015,4181.0,38988,2018,0.0,1.0,0.0,12624.31186,13557.29408,16940.59969,19921.32847,20608.6143,6,1.0,0.0,0.0,1.0,11300.0,28488,39788,28488,39788,73.0,3093.0,280.0,13.0,184.0
1016,4181.0,46954,2017,0.0,1.0,0.0,15574.99996,16726.04868,20900.13638,24577.5527,25425.47827,6,1.0,0.0,0.0,1.0,11300.0,28488,39788,28488,39788,73.0,3093.0,280.0,13.0,184.0
1017,185.0,14250,2018,0.0,0.0,1.0,5410.793358,5652.675277,0.0,0.0,0.0,37,1.0,0.0,1.0,0.0,0.0,4050,4050,4050,4050,0.0,39.0,1.0,143.0,1.0
1018,185.0,13550,2017,0.0,0.0,1.0,5145.0,5375.0,0.0,0.0,0.0,37,1.0,0.0,1.0,0.0,0.0,4050,4050,4050,4050,0.0,39.0,1.0,143.0,1.0
1019,3818.0,16728,2018,0.0,0.0,1.0,6407.952883,7283.350675,9031.067485,12095.47288,13091.96908,23,1.0,0.0,1.0,0.0,0.0,6330,6330,12510,12510,77.0,2831.0,200.0,23.0,259.0
1020,3818.0,16300,2016,0.0,0.0,1.0,6244.0,7097.0,8800.0,11786.0,12757.0,23,1.0,0.0,1.0,0.0,0.0,6330,6330,12510,12510,77.0,2831.0,200.0,23.0,259.0
1021,3818.0,16500,2017,0.0,0.0,1.0,6320.613497,7184.079755,8907.97546,11930.6135,12913.52761,23,1.0,0.0,1.0,0.0,0.0,6330,6330,12510,12510,77.0,2831.0,200.0,23.0,259.0
1022,9062.0,16828,2018,0.0,0.0,1.0,8235.789667000001,8826.047013,9620.26763,12853.80656,13838.59892,11,1.0,0.0,1.0,0.0,0.0,2590,2590,8350,8350,89.0,6553.0,1358.0,84.0,525.0
1023,9062.0,16828,2017,0.0,0.0,1.0,8235.789667000001,8826.047013,9620.26763,12853.80656,13838.59892,11,1.0,0.0,1.0,0.0,0.0,2590,2590,8350,8350,89.0,6553.0,1358.0,84.0,525.0
1024,9062.0,16336,2016,0.0,0.0,1.0,7995.0,8568.0,9339.0,12478.0,13434.0,11,1.0,0.0,1.0,0.0,0.0,2590,2590,8350,8350,89.0,6553.0,1358.0,84.0,525.0
1025,35061.0,21128,2018,1.0,0.0,0.0,16199.62452,17175.28736,0.0,0.0,0.0,3,1.0,0.0,0.0,1.0,0.0,13788,13788,13788,13788,507.0,13889.0,12301.0,196.0,2228.0
1026,35061.0,20152,2017,1.0,0.0,0.0,15451.28897,16381.88143,0.0,0.0,0.0,3,1.0,0.0,0.0,1.0,0.0,13788,13788,13788,13788,507.0,13889.0,12301.0,196.0,2228.0
1027,4075.0,18204,2018,0.0,0.0,1.0,5348.162375,5384.831843999999,5265.257488,0.0,0.0,13,1.0,0.0,1.0,0.0,0.0,4404,4404,13172,13172,173.0,799.0,1508.0,5.0,1088.0
1028,4075.0,19642,2017,0.0,0.0,1.0,5770.633123,5810.199247,5681.1792780000005,0.0,0.0,13,1.0,0.0,1.0,0.0,0.0,4404,4404,13172,13172,173.0,799.0,1508.0,5.0,1088.0
1029,3494.0,50334,2018,0.0,1.0,0.0,19631.75486,19813.27331,21881.51595,23409.47425,23581.3829,17,0.0,1.0,0.0,1.0,10842.0,35466,46308,35466,46308,50.0,2672.0,338.0,4.0,135.0
1030,3494.0,52336,2017,0.0,1.0,0.0,18984.30556,19159.83759,21159.87022,22637.43691,22803.67607,17,1.0,0.0,0.0,1.0,10842.0,35466,46308,35466,46308,50.0,2672.0,338.0,4.0,135.0
1031,3494.0,50990,2016,0.0,1.0,0.0,18386.0,18556.0,20493.0,21924.0,22085.0,17,1.0,0.0,0.0,1.0,10842.0,35466,46308,35466,46308,50.0,2672.0,338.0,4.0,135.0
1032,3494.0,48674,2017,0.0,1.0,0.0,18984.30556,19159.83759,21159.87022,22637.43691,22803.67607,17,0.0,1.0,0.0,1.0,10842.0,35466,46308,35466,46308,50.0,2672.0,338.0,4.0,135.0
1033,3494.0,47140,2016,0.0,1.0,0.0,18386.0,18556.0,20493.0,21924.0,22085.0,17,0.0,1.0,0.0,1.0,10842.0,35466,46308,35466,46308,50.0,2672.0,338.0,4.0,135.0
1034,3494.0,53722,2018,0.0,1.0,0.0,19631.75486,19813.27331,21881.51595,23409.47425,23581.3829,17,1.0,0.0,0.0,1.0,10842.0,35466,46308,35466,46308,50.0,2672.0,338.0,4.0,135.0
1035,3811.0,42547,2018,0.0,1.0,0.0,16692.7072,15399.72899,16844.57413,19335.61371,23145.99728,20,1.0,0.0,0.0,1.0,8440.0,29998,38438,29998,38438,76.0,2253.0,842.0,18.0,293.0
1036,3811.0,41393,2017,0.0,1.0,0.0,16134.39231,14884.65988,16281.17981,18688.90249,22371.84155,20,1.0,0.0,0.0,1.0,8440.0,29998,38438,29998,38438,76.0,2253.0,842.0,18.0,293.0
1037,3811.0,44130,2018,0.0,1.0,0.0,16692.7072,15399.72899,16844.57413,19335.61371,23145.99728,20,0.0,1.0,0.0,1.0,8440.0,29998,38438,29998,38438,76.0,2253.0,842.0,18.0,293.0
1038,3811.0,40761,2016,0.0,1.0,0.0,15828.0,14602.0,15972.0,18334.0,21947.0,20,1.0,0.0,0.0,1.0,8440.0,29998,38438,29998,38438,76.0,2253.0,842.0,18.0,293.0
1039,3811.0,41844,2016,0.0,1.0,0.0,15828.0,14602.0,15972.0,18334.0,21947.0,20,0.0,1.0,0.0,1.0,8440.0,29998,38438,29998,38438,76.0,2253.0,842.0,18.0,293.0
1040,3811.0,42654,2017,0.0,1.0,0.0,16134.39231,14884.65988,16281.17981,18688.90249,22371.84155,20,0.0,1.0,0.0,1.0,8440.0,29998,38438,29998,38438,76.0,2253.0,842.0,18.0,293.0
1041,2241.0,12340,2018,0.0,0.0,1.0,3966.328329,4042.728033,7283.797194,10261.23357,9673.709082,42,1.0,0.0,1.0,0.0,4000.0,3818,7818,7943,11943,10.0,1313.0,79.0,471.0,116.0
1042,2241.0,13116,2018,0.0,0.0,1.0,3966.328329,4042.728033,7283.797194,10261.23357,9673.709082,42,0.0,1.0,1.0,0.0,4000.0,3818,7818,7943,11943,10.0,1313.0,79.0,471.0,116.0
1043,2241.0,12491,2017,0.0,0.0,1.0,3777.32595,3850.085077,6936.711707,9772.268111,9212.740176,42,0.0,1.0,1.0,0.0,4000.0,3818,7818,7943,11943,10.0,1313.0,79.0,471.0,116.0
1044,2241.0,11813,2016,0.0,0.0,1.0,3686.0,3757.0,6769.0,9536.0,8990.0,42,1.0,0.0,1.0,0.0,4000.0,3818,7818,7943,11943,10.0,1313.0,79.0,471.0,116.0
1045,2241.0,12065,2017,0.0,0.0,1.0,3777.32595,3850.085077,6936.711707,9772.268111,9212.740176,42,1.0,0.0,1.0,0.0,4000.0,3818,7818,7943,11943,10.0,1313.0,79.0,471.0,116.0
1046,2241.0,12189,2016,0.0,0.0,1.0,3686.0,3757.0,6769.0,9536.0,8990.0,42,0.0,1.0,1.0,0.0,4000.0,3818,7818,7943,11943,10.0,1313.0,79.0,471.0,116.0
1047,2200.0,14666,2017,0.0,0.0,1.0,1580.066511,1456.119967,3339.502817,8562.388484000001,8212.718153,21,1.0,0.0,1.0,0.0,0.0,5000,5000,8330,8330,19.0,1701.0,181.0,6.0,152.0
1048,2200.0,15112,2018,0.0,0.0,1.0,1628.117081,1500.401264,3441.0586780000003,8822.77477,8462.470798,21,1.0,0.0,1.0,0.0,0.0,5000,5000,8330,8330,19.0,1701.0,181.0,6.0,152.0
1049,2200.0,14554,2016,0.0,0.0,1.0,1568.0,1445.0,3314.0,8497.0,8150.0,21,1.0,0.0,1.0,0.0,0.0,5000,5000,8330,8330,19.0,1701.0,181.0,6.0,152.0
1050,2057.0,66490,2016,0.0,1.0,0.0,16366.0,11405.0,15350.0,21462.0,39841.0,3,0.0,1.0,0.0,1.0,14085.0,54759,68844,54759,68844,184.0,1333.0,79.0,3.0,130.0
1051,2057.0,68835,2017,0.0,1.0,0.0,16943.20364,11807.2368,15891.37088,22218.93172,41246.13077,3,0.0,1.0,0.0,1.0,14085.0,54759,68844,54759,68844,184.0,1333.0,79.0,3.0,130.0
1052,2057.0,71325,2018,0.0,1.0,0.0,17556.09791,12234.34539,16466.21672,23022.66732,42738.14596,3,0.0,1.0,0.0,1.0,14085.0,54759,68844,54759,68844,184.0,1333.0,79.0,3.0,130.0
1053,2201.0,41650,2016,0.0,1.0,0.0,13954.0,12663.0,16269.0,19841.0,24048.0,14,1.0,0.0,0.0,1.0,11442.0,29454,40896,29454,40896,29.0,1419.0,388.0,6.0,43.0
1054,2201.0,44378,2018,0.0,1.0,0.0,14867.96187,13492.4037,17334.5902,21140.54977,25623.1007,14,0.0,1.0,0.0,1.0,11442.0,29454,40896,29454,40896,29.0,1419.0,388.0,6.0,43.0
1055,2201.0,41650,2016,0.0,1.0,0.0,13954.0,12663.0,16269.0,19841.0,24048.0,14,0.0,1.0,0.0,1.0,11442.0,29454,40896,29454,40896,29.0,1419.0,388.0,6.0,43.0
1056,2201.0,44376,2018,0.0,1.0,0.0,14867.96187,13492.4037,17334.5902,21140.54977,25623.1007,14,1.0,0.0,0.0,1.0,11442.0,29454,40896,29454,40896,29.0,1419.0,388.0,6.0,43.0
1057,2201.0,43186,2017,0.0,1.0,0.0,14468.6061,13129.99563,16868.98041,20572.71131,24934.86022,14,1.0,0.0,0.0,1.0,11442.0,29454,40896,29454,40896,29.0,1419.0,388.0,6.0,43.0
1058,2201.0,43186,2017,0.0,1.0,0.0,14468.6061,13129.99563,16868.98041,20572.71131,24934.86022,14,0.0,1.0,0.0,1.0,11442.0,29454,40896,29454,40896,29.0,1419.0,388.0,6.0,43.0
1059,12587.0,70094,2017,0.0,1.0,0.0,13324.87146,18155.56269,18677.29797,27374.60438,47996.55202,14,0.0,1.0,0.0,1.0,14418.0,55465,69883,55465,69883,2071.0,3747.0,402.0,9.0,574.0
1060,12587.0,67980,2016,0.0,1.0,0.0,12923.0,17608.0,18114.0,26549.0,46549.0,14,0.0,1.0,0.0,1.0,14418.0,55465,69883,55465,69883,2071.0,3747.0,402.0,9.0,574.0
1061,12587.0,72283,2018,0.0,1.0,0.0,13741.000430000002,18722.55169,19260.58049,28229.49937,49495.45994,14,0.0,1.0,0.0,1.0,14418.0,55465,69883,55465,69883,2071.0,3747.0,402.0,9.0,574.0
1062,12587.0,71473,2018,0.0,1.0,0.0,13741.000430000002,18722.55169,19260.58049,28229.49937,49495.45994,14,1.0,0.0,0.0,1.0,14418.0,55465,69883,55465,69883,2071.0,3747.0,402.0,9.0,574.0
1063,53.0,19166,2017,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11,1.0,0.0,0.0,1.0,0.0,8300,8300,8300,8300,0.0,1.0,50.0,1.0,1.0
1064,53.0,20472,2018,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11,1.0,0.0,0.0,1.0,0.0,8300,8300,8300,8300,0.0,1.0,50.0,1.0,1.0
1065,53.0,14700,2018,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0.0,1.0,0.0,1.0,0.0,8300,8300,8300,8300,0.0,1.0,50.0,1.0,1.0
1066,1440.0,47226,2016,0.0,1.0,0.0,20165.0,21173.0,23896.0,25334.0,30513.0,0,1.0,0.0,0.0,1.0,9880.0,35486,45366,35486,45366,21.0,1133.0,11.0,18.0,71.0
