,name,total_enrollment,Asian enrollment,White enrollment,Black enrollment,American Indian / Alaska Native enrollment,Hispanic enrollment,index,total_price,year,campus,net_cost_0_to_30,net_cost_30_to_48,net_cost_48_to_75,net_cost_75_to_110,net_cost_over_110,state,state_code,type,degree_length,room_and_board,in_state_tuition,in_state_total,out_of_state_tuition,out_of_state_total
120,University of Georgia,35197.0,2859.0,24567.0,2805.0,37.0,1637.0,40405053,25126,2018,Off Campus,10546.68864,12194.32234,15481.44322,17465.120880000002,17753.304030000003,Georgia,GA,Public,4 Year,10038.0,11830,21868,30404,40442
121,Texas Tech University,35158.0,850.0,20965.0,2011.0,113.0,7075.0,40360517,23129,2016,On Campus,12374.0,12930.0,16916.0,20533.0,21512.0,Texas,TX,Public,4 Year,9530.0,11045,20575,23495,33025
122,Texas Tech University,35158.0,850.0,20965.0,2011.0,113.0,7075.0,40360518,23633,2017,On Campus,12643.63967,13211.75537,17284.6136,20980.43102,21980.76424,Texas,TX,Public,4 Year,9530.0,11045,20575,23495,33025
123,Texas Tech University,35158.0,850.0,20965.0,2011.0,113.0,7075.0,40360519,24472,2018,On Campus,13092.50413,13680.78862,17898.238230000003,21725.261619999997,22761.10787,Texas,TX,Public,4 Year,9530.0,11045,20575,23495,33025
124,Texas Tech University,35158.0,850.0,20965.0,2011.0,113.0,7075.0,40360526,23129,2016,Off Campus,12374.0,12930.0,16916.0,20533.0,21512.0,Texas,TX,Public,4 Year,9530.0,11045,20575,23495,33025
125,Texas Tech University,35158.0,850.0,20965.0,2011.0,113.0,7075.0,40360527,23633,2017,Off Campus,12643.63967,13211.75537,17284.6136,20980.43102,21980.76424,Texas,TX,Public,4 Year,9530.0,11045,20575,23495,33025
126,Texas Tech University,35158.0,850.0,20965.0,2011.0,113.0,7075.0,40360528,24472,2018,Off Campus,13092.50413,13680.78862,17898.238230000003,21725.261619999997,22761.10787,Texas,TX,Public,4 Year,9530.0,11045,20575,23495,33025
127,Capella University,35061.0,507.0,13889.0,12301.0,196.0,2228.0,40351444,20152,2017,Off Campus,15451.28897,16381.881430000001,0.0,0.0,0.0,Minnesota,MN,For Profit,4 Year,,13788,13788,13788,13788
128,Capella University,35061.0,507.0,13889.0,12301.0,196.0,2228.0,40351445,21128,2018,Off Campus,16199.62452,17175.28736,0.0,0.0,0.0,Minnesota,MN,For Profit,4 Year,,13788,13788,13788,13788
129,Iowa State University,34435.0,940.0,24843.0,891.0,80.0,1451.0,40401720,20000,2016,On Campus,8603.0,9894.0,12919.0,16371.0,17647.0,Iowa,IA,Public,4 Year,8720.0,8988,17708,23392,32112
130,Iowa State University,34435.0,940.0,24843.0,891.0,80.0,1451.0,40401721,20606,2017,On Campus,8863.6709,10193.7882,13310.4457,16867.0413,18181.7041,Iowa,IA,Public,4 Year,8720.0,8988,17708,23392,32112
131,Iowa State University,34435.0,940.0,24843.0,891.0,80.0,1451.0,40401722,21186,2018,On Campus,9113.1579,10480.7142,13685.0967,17341.8003,18693.4671,Iowa,IA,Public,4 Year,8720.0,8988,17708,23392,32112
132,Iowa State University,34435.0,940.0,24843.0,891.0,80.0,1451.0,40401729,20000,2016,Off Campus,8603.0,9894.0,12919.0,16371.0,17647.0,Iowa,IA,Public,4 Year,8720.0,8988,17708,23392,32112
133,Iowa State University,34435.0,940.0,24843.0,891.0,80.0,1451.0,40401730,20606,2017,Off Campus,8863.6709,10193.7882,13310.4457,16867.0413,18181.7041,Iowa,IA,Public,4 Year,8720.0,8988,17708,23392,32112
134,Iowa State University,34435.0,940.0,24843.0,891.0,80.0,1451.0,40401731,21186,2018,Off Campus,9113.1579,10480.7142,13685.0967,17341.8003,18693.4671,Iowa,IA,Public,4 Year,8720.0,8988,17708,23392,32112
135,George Mason University,33729.0,5001.0,16371.0,3153.0,72.0,3420.0,40356683,27860,2016,On Campus,14908.0,16093.0,19233.0,21825.0,24223.0,Virginia,VA,Public,4 Year,11460.0,12462,23922,35922,47382
136,George Mason University,33729.0,5001.0,16371.0,3153.0,72.0,3420.0,40356684,29226,2017,On Campus,15638.95219,16882.05377,20176.0107,22895.09871,25410.674730000002,Virginia,VA,Public,4 Year,11460.0,12462,23922,35922,47382
137,George Mason University,33729.0,5001.0,16371.0,3153.0,72.0,3420.0,40356685,30284,2018,On Campus,16205.092319999998,17493.19497,20906.39526,23723.91601,26330.5575,Virginia,VA,Public,4 Year,11460.0,12462,23922,35922,47382
138,George Mason University,33729.0,5001.0,16371.0,3153.0,72.0,3420.0,40356692,29594,2016,Off Campus,14908.0,16093.0,19233.0,21825.0,24223.0,Virginia,VA,Public,4 Year,11460.0,12462,23922,35922,47382
139,George Mason University,33729.0,5001.0,16371.0,3153.0,72.0,3420.0,40356693,30764,2017,Off Campus,15638.95219,16882.05377,20176.0107,22895.09871,25410.674730000002,Virginia,VA,Public,4 Year,11460.0,12462,23922,35922,47382
140,George Mason University,33729.0,5001.0,16371.0,3153.0,72.0,3420.0,40356694,31868,2018,Off Campus,16205.092319999998,17493.19497,20906.39526,23723.91601,26330.5575,Virginia,VA,Public,4 Year,11460.0,12462,23922,35922,47382
141,San Diego State University,33483.0,4183.0,11723.0,1162.0,87.0,9783.0,40408510,26594,2016,On Campus,8182.0,10145.0,14311.0,18262.0,20547.0,California,CA,Public,4 Year,16735.0,7488,24223,19368,36103
142,San Diego State University,33483.0,4183.0,11723.0,1162.0,87.0,9783.0,40408511,28224,2017,On Campus,8683.491314,10766.80755,15188.150109999999,19381.31488,21806.36715,California,CA,Public,4 Year,16735.0,7488,24223,19368,36103
143,San Diego State University,33483.0,4183.0,11723.0,1162.0,87.0,9783.0,40408512,29318,2018,On Campus,9020.075055,11184.14342,15776.863130000002,20132.56058,22651.611119999998,California,CA,Public,4 Year,16735.0,7488,24223,19368,36103
144,San Diego State University,33483.0,4183.0,11723.0,1162.0,87.0,9783.0,40408519,24248,2016,Off Campus,8182.0,10145.0,14311.0,18262.0,20547.0,California,CA,Public,4 Year,16735.0,7488,24223,19368,36103
145,San Diego State University,33483.0,4183.0,11723.0,1162.0,87.0,9783.0,40408520,25444,2017,Off Campus,8683.491314,10766.80755,15188.150109999999,19381.31488,21806.36715,California,CA,Public,4 Year,16735.0,7488,24223,19368,36103
146,San Diego State University,33483.0,4183.0,11723.0,1162.0,87.0,9783.0,40408521,26380,2018,Off Campus,9020.075055,11184.14342,15776.863130000002,20132.56058,22651.611119999998,California,CA,Public,4 Year,16735.0,7488,24223,19368,36103
147,San Jose State University,32713.0,10381.0,7112.0,1029.0,44.0,7407.0,40408375,27039,2016,On Campus,10130.0,11898.0,15953.0,19412.0,21912.0,California,CA,Public,4 Year,16442.0,7796,24238,17300,33742
148,San Jose State University,32713.0,10381.0,7112.0,1029.0,44.0,7407.0,40408376,28166,2017,On Campus,10552.223820000001,12393.915009999999,16617.92958,20221.10256,22825.30389,California,CA,Public,4 Year,16442.0,7796,24238,17300,33742
149,San Jose State University,32713.0,10381.0,7112.0,1029.0,44.0,7407.0,40408377,29193,2018,On Campus,10936.98325,12845.82692,17223.8592,20958.412519999998,23657.56929,California,CA,Public,4 Year,16442.0,7796,24238,17300,33742
150,San Jose State University,32713.0,10381.0,7112.0,1029.0,44.0,7407.0,40408383,26124,2016,Off Campus,10130.0,11898.0,15953.0,19412.0,21912.0,California,CA,Public,4 Year,16442.0,7796,24238,17300,33742
151,San Jose State University,32713.0,10381.0,7112.0,1029.0,44.0,7407.0,40408384,27145,2017,Off Campus,10552.223820000001,12393.915009999999,16617.92958,20221.10256,22825.30389,California,CA,Public,4 Year,16442.0,7796,24238,17300,33742
152,San Jose State University,32713.0,10381.0,7112.0,1029.0,44.0,7407.0,40408385,27974,2018,Off Campus,10936.98325,12845.82692,17223.8592,20958.412519999998,23657.56929,California,CA,Public,4 Year,16442.0,7796,24238,17300,33742
153,Georgia State University,32556.0,3386.0,10788.0,11875.0,62.0,2651.0,40405059,27088,2016,On Campus,13621.0,14147.0,16959.0,18711.0,19057.0,Georgia,GA,Public,4 Year,11378.0,10858,22236,29432,40810
154,Georgia State University,32556.0,3386.0,10788.0,11875.0,62.0,2651.0,40405060,26014,2017,On Campus,13080.947059999999,13586.091919999999,16286.600190000001,17969.13593,18301.417530000002,Georgia,GA,Public,4 Year,11378.0,10858,22236,29432,40810
155,Georgia State University,32556.0,3386.0,10788.0,11875.0,62.0,2651.0,40405061,26014,2018,On Campus,13080.947059999999,13586.091919999999,16286.600190000001,17969.13593,18301.417530000002,Georgia,GA,Public,4 Year,11378.0,10858,22236,29432,40810
156,Georgia State University,32556.0,3386.0,10788.0,11875.0,62.0,2651.0,40405068,24802,2016,Off Campus,13621.0,14147.0,16959.0,18711.0,19057.0,Georgia,GA,Public,4 Year,11378.0,10858,22236,29432,40810
157,Georgia State University,32556.0,3386.0,10788.0,11875.0,62.0,2651.0,40405069,25062,2017,Off Campus,13080.947059999999,13586.091919999999,16286.600190000001,17969.13593,18301.417530000002,Georgia,GA,Public,4 Year,11378.0,10858,22236,29432,40810
158,Georgia State University,32556.0,3386.0,10788.0,11875.0,62.0,2651.0,40405070,25062,2018,Off Campus,13080.947059999999,13586.091919999999,16286.600190000001,17969.13593,18301.417530000002,Georgia,GA,Public,4 Year,11378.0,10858,22236,29432,40810
159,Boston University,32112.0,3448.0,14642.0,1190.0,27.0,2419.0,40398171,68060,2016,On Campus,26482.0,24148.0,28388.0,33704.0,47331.0,Massachusetts,MA,Private,4 Year,15720.0,53948,69668,53948,69668
160,Boston University,32112.0,3448.0,14642.0,1190.0,27.0,2419.0,40398172,70302,2017,On Campus,27354.357389999997,24943.47188,29323.143930000002,34814.261060000004,48890.15519,Massachusetts,MA,Private,4 Year,15720.0,53948,69668,53948,69668
161,Boston University,32112.0,3448.0,14642.0,1190.0,27.0,2419.0,40398173,72618,2018,On Campus,28255.508019999997,25765.19929,30289.15345,35961.16768,50500.77223,Massachusetts,MA,Private,4 Year,15720.0,53948,69668,53948,69668
162,Boston University,32112.0,3448.0,14642.0,1190.0,27.0,2419.0,40398178,68060,2016,Off Campus,26482.0,24148.0,28388.0,33704.0,47331.0,Massachusetts,MA,Private,4 Year,15720.0,53948,69668,53948,69668
163,Boston University,32112.0,3448.0,14642.0,1190.0,27.0,2419.0,40398179,70302,2017,Off Campus,27354.357389999997,24943.47188,29323.143930000002,34814.261060000004,48890.15519,Massachusetts,MA,Private,4 Year,15720.0,53948,69668,53948,69668
164,Boston University,32112.0,3448.0,14642.0,1190.0,27.0,2419.0,40398180,72618,2018,Off Campus,28255.508019999997,25765.19929,30289.15345,35961.16768,50500.77223,Massachusetts,MA,Private,4 Year,15720.0,53948,69668,53948,69668
165,University of Utah,31515.0,1590.0,21498.0,401.0,126.0,2718.0,40357227,22834,2016,On Campus,10744.0,11578.0,14075.0,16917.0,16993.0,Utah,UT,Public,4 Year,10262.0,9222,19484,29215,39477
166,University of Utah,31515.0,1590.0,21498.0,401.0,126.0,2718.0,40357228,23673,2017,On Campus,11138.771659999999,12003.4157,14592.1641,17538.58899,17617.38149,Utah,UT,Public,4 Year,10262.0,9222,19484,29215,39477
167,University of Utah,31515.0,1590.0,21498.0,401.0,126.0,2718.0,40357229,24472,2018,On Campus,11514.722259999999,12408.549359999999,15084.671980000001,18130.543230000003,18211.9951,Utah,UT,Public,4 Year,10262.0,9222,19484,29215,39477
168,University of Utah,31515.0,1590.0,21498.0,401.0,126.0,2718.0,40357236,23364,2016,Off Campus,10744.0,11578.0,14075.0,16917.0,16993.0,Utah,UT,Public,4 Year,10262.0,9222,19484,29215,39477
169,University of Utah,31515.0,1590.0,21498.0,401.0,126.0,2718.0,40357237,23742,2017,Off Campus,11138.771659999999,12003.4157,14592.1641,17538.58899,17617.38149,Utah,UT,Public,4 Year,10262.0,9222,19484,29215,39477
170,University of Utah,31515.0,1590.0,21498.0,401.0,126.0,2718.0,40357238,25190,2018,Off Campus,11514.722259999999,12408.549359999999,15084.671980000001,18130.543230000003,18211.9951,Utah,UT,Public,4 Year,10262.0,9222,19484,29215,39477
171,Portland Community College,30929.0,2125.0,18720.0,1775.0,318.0,3181.0,40383894,20518,2016,Off Campus,7755.0,8272.0,10668.0,12934.0,12707.0,Oregon,OR,Public,2 Year,,5408,5408,11483,11483
172,Portland Community College,30929.0,2125.0,18720.0,1775.0,318.0,3181.0,40383895,21017,2017,Off Campus,7943.602447,8473.175943,10927.44692,13248.55629,13016.03563,Oregon,OR,Public,2 Year,,5408,5408,11483,11483
173,Portland Community College,30929.0,2125.0,18720.0,1775.0,318.0,3181.0,40383896,21679,2018,Off Campus,8193.812506,8740.066673000001,11271.64305,13665.863440000001,13426.018759999999,Oregon,OR,Public,2 Year,,5408,5408,11483,11483
174,Virginia Commonwealth University,30848.0,3615.0,16093.0,4798.0,84.0,2002.0,40356093,30334,2016,On Campus,14233.0,18394.0,22307.0,24528.0,26858.0,Virginia,VA,Public,4 Year,10428.0,14490,24918,35138,45566
175,Virginia Commonwealth University,30848.0,3615.0,16093.0,4798.0,84.0,2002.0,40356094,31172,2017,On Campus,14626.197530000001,18902.14835,22923.24797,25205.6048,27599.97284,Virginia,VA,Public,4 Year,10428.0,14490,24918,35138,45566
176,Virginia Commonwealth University,30848.0,3615.0,16093.0,4798.0,84.0,2002.0,40356095,32041,2018,On Campus,15033.94056,19429.09455,23562.292709999998,25908.276130000002,28369.39335,Virginia,VA,Public,4 Year,10428.0,14490,24918,35138,45566
177,Virginia Commonwealth University,30848.0,3615.0,16093.0,4798.0,84.0,2002.0,40356102,30334,2016,Off Campus,14233.0,18394.0,22307.0,24528.0,26858.0,Virginia,VA,Public,4 Year,10428.0,14490,24918,35138,45566
178,Virginia Commonwealth University,30848.0,3615.0,16093.0,4798.0,84.0,2002.0,40356103,31172,2017,Off Campus,14626.197530000001,18902.14835,22923.24797,25205.6048,27599.97284,Virginia,VA,Public,4 Year,10428.0,14490,24918,35138,45566
179,Virginia Commonwealth University,30848.0,3615.0,16093.0,4798.0,84.0,2002.0,40356104,32041,2018,Off Campus,15033.94056,19429.09455,23562.292709999998,25908.276130000002,28369.39335,Virginia,VA,Public,4 Year,10428.0,14490,24918,35138,45566
180,Florida Atlantic University,30297.0,1318.0,14031.0,5678.0,57.0,7255.0,40406412,22645,2016,On Campus,6766.0,8256.0,11450.0,15988.0,17204.0,Florida,FL,Public,4 Year,11896.0,6039,17935,21595,33491
181,Florida Atlantic University,30297.0,1318.0,14031.0,5678.0,57.0,7255.0,40406413,23359,2017,On Campus,6979.332920999999,8516.312828,11811.02009,16492.10386,17746.44451,Florida,FL,Public,4 Year,11896.0,6039,17935,21595,33491
182,Florida Atlantic University,30297.0,1318.0,14031.0,5678.0,57.0,7255.0,40406414,24235,2018,On Campus,7241.0691099999995,8835.688231,12253.952309999999,17110.58423,18411.964669999998,Florida,FL,Public,4 Year,11896.0,6039,17935,21595,33491
183,Florida Atlantic University,30297.0,1318.0,14031.0,5678.0,57.0,7255.0,40406420,23233,2016,Off Campus,6766.0,8256.0,11450.0,15988.0,17204.0,Florida,FL,Public,4 Year,11896.0,6039,17935,21595,33491
184,Florida Atlantic University,30297.0,1318.0,14031.0,5678.0,57.0,7255.0,40406421,24021,2017,Off Campus,6979.332920999999,8516.312828,11811.02009,16492.10386,17746.44451,Florida,FL,Public,4 Year,11896.0,6039,17935,21595,33491
185,Florida Atlantic University,30297.0,1318.0,14031.0,5678.0,57.0,7255.0,40406422,24889,2018,Off Campus,7241.0691099999995,8835.688231,12253.952309999999,17110.58423,18411.964669999998,Florida,FL,Public,4 Year,11896.0,6039,17935,21595,33491
186,South Texas College,30180.0,260.0,871.0,89.0,14.0,28206.0,40351501,12176,2016,Off Campus,1844.0,2421.0,3991.0,5801.0,4122.0,Texas,TX,Public,2 Year,,3800,3800,7700,7700
187,South Texas College,30180.0,260.0,871.0,89.0,14.0,28206.0,40351502,12448,2017,Off Campus,1885.1931670000001,2475.082786,4080.155059,5930.588699,4214.081472,Texas,TX,Public,2 Year,,3800,3800,7700,7700
188,South Texas College,30180.0,260.0,871.0,89.0,14.0,28206.0,40351503,12654,2018,Off Campus,1916.390933,2516.042543,4147.676904999999,6028.733081,4283.8196450000005,Texas,TX,Public,2 Year,,3800,3800,7700,7700
189,Santa Monica College,30158.0,3095.0,7732.0,2743.0,55.0,11564.0,40408318,18706,2017,Off Campus,4884.500752,4984.984207,6181.742157,0.0,0.0,California,CA,Public,2 Year,,1444,1444,11164,11164
190,Santa Monica College,30158.0,3095.0,7732.0,2743.0,55.0,11564.0,40408319,18706,2018,Off Campus,4884.500752,4984.984207,6181.742157,0.0,0.0,California,CA,Public,2 Year,,1444,1444,11164,11164
191,University of Iowa,29970.0,1056.0,20118.0,853.0,50.0,1730.0,40401671,21875,2016,On Campus,9296.0,11001.0,14220.0,17419.0,17925.0,Iowa,IA,Public,4 Year,11172.0,9267,20439,31233,42405
192,University of Iowa,29970.0,1056.0,20118.0,853.0,50.0,1730.0,40401672,22607,2017,On Campus,9607.07072,11369.124890000001,14695.841830000001,18001.88951,18524.82171,Iowa,IA,Public,4 Year,11172.0,9267,20439,31233,42405
193,University of Iowa,29970.0,1056.0,20118.0,853.0,50.0,1730.0,40401673,24239,2018,On Campus,10300.605440000001,12189.86235,15756.73509,19301.44645,19862.12914,Iowa,IA,Public,4 Year,11172.0,9267,20439,31233,42405
194,University of Iowa,29970.0,1056.0,20118.0,853.0,50.0,1730.0,40401680,21533,2016,Off Campus,9296.0,11001.0,14220.0,17419.0,17925.0,Iowa,IA,Public,4 Year,11172.0,9267,20439,31233,42405
195,University of Iowa,29970.0,1056.0,20118.0,853.0,50.0,1730.0,40401681,21923,2017,Off Campus,9607.07072,11369.124890000001,14695.841830000001,18001.88951,18524.82171,Iowa,IA,Public,4 Year,11172.0,9267,20439,31233,42405
196,University of Iowa,29970.0,1056.0,20118.0,853.0,50.0,1730.0,40401682,22947,2018,Off Campus,10300.605440000001,12189.86235,15756.73509,19301.44645,19862.12914,Iowa,IA,Public,4 Year,11172.0,9267,20439,31233,42405
197,Santa Ana College,29590.0,2427.0,6331.0,424.0,75.0,15180.0,40408638,20716,2017,Off Campus,4395.391109,5179.0,7151.751223,7726.256933,0.0,California,CA,Public,2 Year,,1418,1418,10208,10208
198,Santa Ana College,29590.0,2427.0,6331.0,424.0,75.0,15180.0,40408639,21120,2018,Off Campus,4481.109299000001,5280.0,7291.223491,7876.933115999999,0.0,California,CA,Public,2 Year,,1418,1418,10208,10208
199,College of DuPage,29476.0,2951.0,16126.0,2224.0,65.0,6402.0,40404010,24156,2016,Off Campus,5201.0,5941.0,8182.0,8747.0,8310.0,Illinois,IL,Public,2 Year,,4080,4080,11790,11790
200,College of DuPage,29476.0,2951.0,16126.0,2224.0,65.0,6402.0,40404011,24156,2017,Off Campus,5201.0,5941.0,8182.0,8747.0,8310.0,Illinois,IL,Public,2 Year,,4080,4080,11790,11790
201,College of DuPage,29476.0,2951.0,16126.0,2224.0,65.0,6402.0,40404012,24259,2018,Off Campus,5223.1768090000005,5966.332133,8216.887647,8784.296779,8345.433433,Illinois,IL,Public,2 Year,,4080,4080,11790,11790
202,San Francisco State University,29465.0,7888.0,6960.0,1378.0,65.0,6737.0,40408445,25232,2016,On Campus,9593.0,11296.0,15086.0,19610.0,21794.0,California,CA,Public,4 Year,15151.0,7260,22411,19140,34291
203,San Francisco State University,29465.0,7888.0,6960.0,1378.0,65.0,6737.0,40408446,26719,2017,On Campus,10158.34524,11961.70831,15975.06476,20765.67811,23078.388,California,CA,Public,4 Year,15151.0,7260,22411,19140,34291
204,San Francisco State University,29465.0,7888.0,6960.0,1378.0,65.0,6737.0,40408447,27480,2018,On Campus,10447.671209999999,12302.39696,16430.06024,21357.11795,23735.69753,California,CA,Public,4 Year,15151.0,7260,22411,19140,34291
205,San Francisco State University,29465.0,7888.0,6960.0,1378.0,65.0,6737.0,40408454,25232,2016,Off Campus,9593.0,11296.0,15086.0,19610.0,21794.0,California,CA,Public,4 Year,15151.0,7260,22411,19140,34291
206,San Francisco State University,29465.0,7888.0,6960.0,1378.0,65.0,6737.0,40408455,26719,2017,Off Campus,10158.34524,11961.70831,15975.06476,20765.67811,23078.388,California,CA,Public,4 Year,15151.0,7260,22411,19140,34291
207,San Francisco State University,29465.0,7888.0,6960.0,1378.0,65.0,6737.0,40408456,27480,2018,Off Campus,10447.671209999999,12302.39696,16430.06024,21357.11795,23735.69753,California,CA,Public,4 Year,15151.0,7260,22411,19140,34291
208,University of Kentucky,29203.0,807.0,21777.0,1989.0,55.0,1031.0,40400164,27928,2016,On Campus,14635.0,15318.0,17447.0,21778.0,23523.0,Kentucky,KY,Public,4 Year,12982.0,12245,25227,29099,42081
209,University of Kentucky,29203.0,807.0,21777.0,1989.0,55.0,1031.0,40400165,29530,2017,On Campus,15474.489759999999,16196.66786,18447.79111,23027.22501,24872.321330000002,Kentucky,KY,Public,4 Year,12982.0,12245,25227,29099,42081
